Group	Project	BugID	hasEnum	hasSTrace	hasCR	hasCE	NTk	NLocalTk	NDiskTk	NDistCE	RatioDistTk	RatioDistCE
Apache	CAMEL	9205	0	0	0	1	119	3	63	7	0.006623	0.000736
Apache	CAMEL	9208	0	0	0	1	53	1	27	4	0.002839	0.000421
Apache	CAMEL	1021	0	0	0	0	15	2	12	0	0.001262	0
Apache	CAMEL	1023	0	0	0	0	9	2	9	0	0.000946	0
Apache	CAMEL	1027	0	0	1	1	35	4	26	6	0.002733	0.000631
Apache	CAMEL	9220	0	0	1	1	81	6	42	9	0.004415	0.000946
Apache	CAMEL	9223	0	1	1	1	318	2	83	43	0.008726	0.004521
Apache	CAMEL	1034	0	0	0	1	90	5	60	4	0.006308	0.000421
Apache	CAMEL	9227	0	1	0	1	92	5	38	14	0.003995	0.001472
Apache	CAMEL	1037	0	0	0	1	43	1	30	2	0.003154	0.00021
Apache	CAMEL	9230	0	0	1	1	70	5	49	9	0.005151	0.000946
Apache	CAMEL	9233	0	0	0	1	30	2	25	2	0.002628	0.00021
Apache	CAMEL	9238	0	1	1	1	330	8	82	54	0.008621	0.005677
Apache	CAMEL	9243	0	0	1	1	189	18	104	35	0.010934	0.00368
Apache	CAMEL	9245	0	0	0	1	51	3	31	1	0.003259	0.000105
Apache	CAMEL	9246	0	0	1	1	481	26	130	12	0.013667	0.001262
Apache	CAMEL	9247	0	0	0	1	28	0	19	1	0.001997	0.000105
Apache	CAMEL	9248	0	0	0	1	89	27	74	17	0.00778	0.001787
Apache	CAMEL	1057	0	0	1	1	72	0	36	3	0.003785	0.000315
Apache	CAMEL	1062	0	0	0	1	25	1	20	2	0.002103	0.00021
Apache	CAMEL	9255	0	0	0	1	18	1	10	1	0.001051	0.000105
Apache	CAMEL	9257	0	0	0	1	65	5	41	12	0.00431	0.001262
Apache	CAMEL	9259	0	0	1	1	64	3	38	13	0.003995	0.001367
Apache	CAMEL	1070	0	0	1	1	26	1	20	4	0.002103	0.000421
Apache	CAMEL	1074	0	0	0	1	20	2	13	2	0.001367	0.00021
Apache	CAMEL	9269	0	0	0	1	31	2	19	1	0.001997	0.000105
Apache	CAMEL	9270	0	0	0	1	52	3	35	4	0.00368	0.000421
Apache	CAMEL	1080	0	1	0	1	90	0	32	10	0.003364	0.001051
Apache	CAMEL	9277	0	0	0	1	105	5	70	7	0.007359	0.000736
Apache	CAMEL	1088	0	0	0	0	27	1	17	0	0.001787	0
Apache	CAMEL	9281	0	0	1	1	227	6	106	15	0.011144	0.001577
Apache	CAMEL	1090	0	0	0	1	31	6	27	4	0.002839	0.000421
Apache	CAMEL	1091	0	0	0	1	23	4	21	2	0.002208	0.00021
Apache	CAMEL	1093	0	0	1	1	45	3	32	6	0.003364	0.000631
Apache	CAMEL	1095	0	0	1	1	41	1	26	3	0.002733	0.000315
Apache	CAMEL	9290	0	0	0	1	16	0	12	1	0.001262	0.000105
Apache	CAMEL	9294	0	0	1	1	76	5	50	10	0.005257	0.001051
Apache	CAMEL	1103	0	0	1	1	56	8	38	13	0.003995	0.001367
Apache	CAMEL	1107	0	0	0	1	29	1	15	3	0.001577	0.000315
Apache	CAMEL	1108	0	0	1	1	103	2	40	20	0.004205	0.002103
Apache	CAMEL	1111	0	0	0	1	128	7	86	7	0.009041	0.000736
Apache	CAMEL	1118	0	0	0	0	20	3	19	0	0.001997	0
Apache	CAMEL	9311	0	0	0	0	68	4	36	0	0.003785	0
Apache	CAMEL	9313	0	0	0	1	128	6	81	12	0.008516	0.001262
Apache	CAMEL	1122	0	0	0	1	28	0	21	2	0.002208	0.00021
Apache	CAMEL	9316	0	0	0	1	56	7	43	5	0.004521	0.000526
Apache	CAMEL	1125	0	0	1	1	44	6	24	7	0.002523	0.000736
Apache	CAMEL	9318	0	1	0	1	440	5	96	68	0.010093	0.007149
Apache	CAMEL	9319	0	0	0	1	67	2	44	8	0.004626	0.000841
Apache	CAMEL	9321	0	1	0	1	162	1	51	26	0.005362	0.002733
Apache	CAMEL	1131	0	0	1	1	23	2	15	6	0.001577	0.000631
Apache	CAMEL	1135	0	1	1	1	198	2	45	11	0.004731	0.001156
Apache	CAMEL	9331	0	0	0	1	28	1	16	2	0.001682	0.00021
Apache	CAMEL	1140	0	0	0	1	20	1	19	3	0.001997	0.000315
Apache	CAMEL	1144	0	0	1	1	93	3	51	21	0.005362	0.002208
Apache	CAMEL	1145	0	0	0	1	24	2	22	4	0.002313	0.000421
Apache	CAMEL	9340	0	1	1	1	82	6	48	10	0.005046	0.001051
Apache	CAMEL	1150	0	0	1	1	39	5	32	6	0.003364	0.000631
Apache	CAMEL	9366	0	0	1	1	48	3	39	5	0.0041	0.000526
Apache	CAMEL	9375	0	0	0	1	27	3	22	2	0.002313	0.00021
Apache	CAMEL	9377	0	0	0	0	10	1	10	0	0.001051	0
Apache	CAMEL	1187	0	0	0	0	22	0	16	0	0.001682	0
Apache	CAMEL	1188	0	0	1	1	231	11	62	26	0.006518	0.002733
Apache	CAMEL	9381	0	0	0	0	22	0	14	0	0.001472	0
Apache	CAMEL	1190	0	0	1	1	39	3	23	4	0.002418	0.000421
Apache	CAMEL	1193	0	0	0	1	44	3	35	5	0.00368	0.000526
Apache	CAMEL	9386	0	0	0	1	21	1	15	1	0.001577	0.000105
Apache	CAMEL	1196	0	0	0	1	19	1	14	3	0.001472	0.000315
Apache	CAMEL	1199	0	0	0	0	10	0	8	0	0.000841	0
Apache	CAMEL	1205	0	0	1	1	92	6	40	5	0.004205	0.000526
Apache	CAMEL	1207	0	1	0	1	102	9	34	25	0.003574	0.002628
Apache	CAMEL	9405	0	0	0	1	68	2	42	1	0.004415	0.000105
Apache	CAMEL	9406	0	0	0	1	35	1	21	6	0.002208	0.000631
Apache	CAMEL	1216	0	0	0	1	20	1	19	3	0.001997	0.000315
Apache	CAMEL	1217	0	0	0	1	45	0	21	1	0.002208	0.000105
Apache	CAMEL	8395	0	0	0	1	23	2	16	1	0.001682	0.000105
Apache	CAMEL	1221	0	0	0	1	74	1	51	3	0.005362	0.000315
Apache	CAMEL	9417	0	0	0	1	51	7	32	6	0.003364	0.000631
Apache	CAMEL	9424	0	1	1	1	510	9	112	68	0.011775	0.007149
Apache	CAMEL	9426	0	0	0	1	66	5	45	7	0.004731	0.000736
Apache	CAMEL	9431	0	0	1	1	97	3	60	11	0.006308	0.001156
Apache	CAMEL	9432	0	0	0	1	73	6	46	7	0.004836	0.000736
Apache	CAMEL	1247	0	0	0	1	18	1	13	2	0.001367	0.00021
Apache	CAMEL	1249	0	0	1	1	194	3	72	10	0.007569	0.001051
Apache	CAMEL	9442	0	0	1	1	96	1	45	4	0.004731	0.000421
Apache	CAMEL	9444	1	0	1	1	116	2	42	8	0.004415	0.000841
Apache	CAMEL	1261	0	1	1	1	131	6	56	14	0.005887	0.001472
Apache	CAMEL	1263	0	1	0	1	227	5	73	32	0.007675	0.003364
Apache	CAMEL	1265	0	0	0	0	3	0	3	0	0.000315	0
Apache	CAMEL	1270	0	0	0	1	22	1	15	2	0.001577	0.00021
Apache	CAMEL	1271	0	1	0	1	137	12	81	18	0.008516	0.001892
Apache	CAMEL	1274	0	0	0	1	15	0	12	2	0.001262	0.00021
Apache	CAMEL	9468	0	0	0	1	21	1	15	1	0.001577	0.000105
Apache	CAMEL	1278	0	0	0	1	39	1	28	3	0.002944	0.000315
Apache	CAMEL	1283	0	0	0	0	38	1	24	0	0.002523	0
Apache	CAMEL	9480	0	0	0	1	19	1	15	5	0.001577	0.000526
Apache	CAMEL	9483	0	0	1	1	441	9	154	17	0.01619	0.001787
Apache	CAMEL	1292	0	0	1	1	20	1	16	1	0.001682	0.000105
Apache	CAMEL	1296	0	0	0	1	28	1	25	2	0.002628	0.00021
Apache	CAMEL	9491	0	0	0	1	31	2	25	1	0.002628	0.000105
Apache	CAMEL	1301	0	0	0	1	71	2	49	8	0.005151	0.000841
Apache	CAMEL	9503	0	0	0	1	6	0	6	1	0.000631	0.000105
Apache	CAMEL	9505	0	0	1	1	100	9	55	20	0.005782	0.002103
Apache	CAMEL	9506	0	0	0	1	54	3	39	2	0.0041	0.00021
Apache	CAMEL	9509	0	0	0	1	2270	95	287	121	0.030172	0.012721
Apache	CAMEL	1585	0	0	0	1	40	4	21	5	0.002208	0.000526
Apache	CAMEL	1321	0	0	0	1	19	1	14	2	0.001472	0.00021
Apache	CAMEL	1325	0	1	0	1	75	2	36	8	0.003785	0.000841
Apache	CAMEL	1330	0	0	0	1	24	1	15	1	0.001577	0.000105
Apache	CAMEL	1332	0	0	0	1	26	2	20	2	0.002103	0.00021
Apache	CAMEL	9526	0	1	1	1	248	11	69	35	0.007254	0.00368
Apache	CAMEL	9527	0	1	0	1	219	18	107	32	0.011249	0.003364
Apache	CAMEL	9532	0	0	1	1	50	4	30	5	0.003154	0.000526
Apache	CAMEL	9543	0	0	0	1	34	3	23	3	0.002418	0.000315
Apache	CAMEL	1352	0	0	0	1	38	2	26	6	0.002733	0.000631
Apache	CAMEL	1356	0	0	0	1	38	2	25	3	0.002628	0.000315
Apache	CAMEL	9553	0	0	1	1	193	15	65	28	0.006833	0.002944
Apache	CAMEL	9557	0	0	1	1	114	14	69	16	0.007254	0.001682
Apache	CAMEL	9558	0	0	1	1	145	9	92	23	0.009672	0.002418
Apache	CAMEL	9560	0	0	1	1	108	3	55	19	0.005782	0.001997
Apache	CAMEL	9566	0	0	0	0	50	1	21	0	0.002208	0
Apache	CAMEL	9569	0	0	0	1	21	2	18	3	0.001892	0.000315
Apache	CAMEL	1379	0	0	0	0	46	0	29	0	0.003049	0
Apache	CAMEL	9576	0	0	0	1	46	1	30	3	0.003154	0.000315
Apache	CAMEL	9582	0	0	0	1	20	1	17	2	0.001787	0.00021
Apache	CAMEL	8424	0	0	1	1	181	16	96	31	0.010093	0.003259
Apache	CAMEL	1401	0	0	0	1	71	1	53	6	0.005572	0.000631
Apache	CAMEL	1406	0	0	0	1	19	3	17	3	0.001787	0.000315
Apache	CAMEL	9599	0	0	0	0	18	0	11	0	0.001156	0
Apache	CAMEL	1408	0	0	0	1	21	1	16	3	0.001682	0.000315
Apache	CAMEL	1411	0	0	0	1	20	2	17	3	0.001787	0.000315
Apache	CAMEL	1412	0	0	0	1	16	3	15	3	0.001577	0.000315
Apache	CAMEL	1414	0	0	1	1	64	1	49	10	0.005151	0.001051
Apache	CAMEL	9607	0	0	0	1	41	3	33	2	0.003469	0.00021
Apache	CAMEL	1416	0	0	0	1	27	1	26	3	0.002733	0.000315
Apache	CAMEL	1417	0	0	0	1	44	3	32	7	0.003364	0.000736
Apache	CAMEL	9611	0	0	1	1	89	2	41	10	0.00431	0.001051
Apache	CAMEL	1421	0	0	0	1	29	3	25	3	0.002628	0.000315
Apache	CAMEL	1426	0	0	0	1	25	2	24	6	0.002523	0.000631
Apache	CAMEL	1428	0	0	1	1	49	2	38	10	0.003995	0.001051
Apache	CAMEL	9631	0	0	0	1	28	1	19	3	0.001997	0.000315
Apache	CAMEL	1441	0	1	1	1	273	5	78	40	0.0082	0.004205
Apache	CAMEL	1442	0	0	0	1	20	0	18	1	0.001892	0.000105
Apache	CAMEL	1443	0	0	0	1	75	5	39	13	0.0041	0.001367
Apache	CAMEL	1444	0	0	0	1	36	1	26	2	0.002733	0.00021
Apache	CAMEL	9640	0	0	0	0	17	0	11	0	0.001156	0
Apache	CAMEL	9641	0	0	0	1	19	1	17	2	0.001787	0.00021
Apache	CAMEL	1454	0	0	0	1	22	2	19	2	0.001997	0.00021
Apache	CAMEL	1461	0	0	1	1	146	4	79	11	0.008305	0.001156
Apache	CAMEL	1462	0	0	0	1	24	1	20	2	0.002103	0.00021
Apache	CAMEL	1463	0	0	0	1	36	2	32	6	0.003364	0.000631
Apache	CAMEL	9656	0	0	1	1	165	10	72	18	0.007569	0.001892
Apache	CAMEL	9658	0	0	1	1	43	1	26	2	0.002733	0.00021
Apache	CAMEL	9660	0	0	1	1	75	2	48	5	0.005046	0.000526
Apache	CAMEL	9664	0	0	1	1	75	0	45	6	0.004731	0.000631
Apache	CAMEL	9665	0	0	1	1	42	3	25	9	0.002628	0.000946
Apache	CAMEL	1474	0	0	0	1	93	5	55	3	0.005782	0.000315
Apache	CAMEL	1475	0	0	1	1	31	1	22	3	0.002313	0.000315
Apache	CAMEL	1477	0	0	1	1	97	1	49	10	0.005151	0.001051
Apache	CAMEL	9670	0	0	0	0	27	0	19	0	0.001997	0
Apache	CAMEL	1480	0	0	0	1	40	4	33	7	0.003469	0.000736
Apache	CAMEL	9673	0	0	0	1	26	1	20	2	0.002103	0.00021
Apache	CAMEL	9680	0	1	1	1	908	20	189	144	0.01987	0.015139
Apache	CAMEL	1492	0	0	0	1	16	1	16	1	0.001682	0.000105
Apache	CAMEL	9686	0	0	0	1	18	0	12	1	0.001262	0.000105
Apache	CAMEL	9687	0	0	0	1	20	1	16	2	0.001682	0.00021
Apache	CAMEL	1496	0	0	1	1	45	0	29	2	0.003049	0.00021
Apache	CAMEL	9689	0	0	0	1	176	2	48	12	0.005046	0.001262
Apache	CAMEL	1498	0	0	0	1	29	0	25	3	0.002628	0.000315
Apache	CAMEL	1615	0	0	0	1	10	0	7	1	0.000736	0.000105
Apache	CAMEL	1504	0	0	0	1	49	3	30	3	0.003154	0.000315
Apache	CAMEL	1505	0	1	0	1	118	8	53	14	0.005572	0.001472
Apache	CAMEL	1506	0	0	0	0	26	0	19	0	0.001997	0
Apache	CAMEL	9700	0	0	0	1	17	1	16	2	0.001682	0.00021
Apache	CAMEL	1509	0	0	1	1	102	1	44	18	0.004626	0.001892
Apache	CAMEL	1510	0	0	1	1	240	18	124	33	0.013036	0.003469
Apache	CAMEL	1511	0	0	0	1	13	0	9	3	0.000946	0.000315
Apache	CAMEL	1513	0	0	1	1	138	6	64	16	0.006728	0.001682
Apache	CAMEL	1516	0	0	1	1	69	5	46	8	0.004836	0.000841
Apache	CAMEL	9710	0	1	1	1	655	23	136	109	0.014298	0.011459
Apache	CAMEL	1519	0	0	0	0	28	1	21	0	0.002208	0
Apache	CAMEL	9713	0	0	0	1	87	1	39	4	0.0041	0.000421
Apache	CAMEL	9714	0	0	0	0	5	1	5	0	0.000526	0
Apache	CAMEL	1524	0	0	0	1	95	2	45	6	0.004731	0.000631
Apache	CAMEL	1525	0	0	0	1	31	1	23	4	0.002418	0.000421
Apache	CAMEL	1535	0	0	0	1	27	1	20	2	0.002103	0.00021
Apache	CAMEL	9730	0	1	0	1	763	6	90	68	0.009462	0.007149
Apache	CAMEL	9732	0	0	0	1	20	3	17	4	0.001787	0.000421
Apache	CAMEL	1544	0	0	0	1	30	2	20	2	0.002103	0.00021
Apache	CAMEL	9738	0	0	0	1	99	7	55	9	0.005782	0.000946
Apache	CAMEL	1547	0	0	0	1	28	1	11	5	0.001156	0.000526
Apache	CAMEL	1548	0	0	0	1	6	0	6	1	0.000631	0.000105
Apache	CAMEL	1565	0	1	0	1	174	11	81	23	0.008516	0.002418
Apache	CAMEL	1566	0	0	0	1	24	2	18	3	0.001892	0.000315
Apache	CAMEL	8453	0	0	0	1	41	5	27	5	0.002839	0.000526
Apache	CAMEL	1568	0	0	0	1	59	4	41	5	0.00431	0.000526
Apache	CAMEL	9768	0	0	1	1	202	9	108	27	0.011354	0.002839
Apache	CAMEL	9774	0	0	0	1	69	6	50	7	0.005257	0.000736
Apache	CAMEL	1583	0	0	1	1	72	1	44	2	0.004626	0.00021
Apache	CAMEL	9777	0	0	0	0	17	0	14	0	0.001472	0
Apache	CAMEL	1586	0	0	0	1	35	1	23	2	0.002418	0.00021
Apache	CAMEL	9779	0	0	0	1	21	1	15	3	0.001577	0.000315
Apache	CAMEL	1590	0	0	0	1	20	1	16	4	0.001682	0.000421
Apache	CAMEL	9784	0	0	0	1	58	2	42	4	0.004415	0.000421
Apache	CAMEL	9793	1	0	1	1	55	4	40	6	0.004205	0.000631
Apache	CAMEL	1604	0	0	0	1	26	3	22	4	0.002313	0.000421
Apache	CAMEL	1609	0	0	1	1	37	3	32	7	0.003364	0.000736
Apache	CAMEL	9805	0	0	1	1	97	4	45	13	0.004731	0.001367
Apache	CAMEL	1614	0	0	0	1	18	2	14	4	0.001472	0.000421
Apache	CAMEL	9807	0	0	0	1	164	8	99	3	0.010408	0.000315
Apache	CAMEL	1618	0	0	0	1	18	1	16	2	0.001682	0.00021
Apache	CAMEL	9812	0	0	1	1	423	32	132	25	0.013877	0.002628
Apache	CAMEL	1621	0	0	0	1	12	1	10	1	0.001051	0.000105
Apache	CAMEL	1622	0	0	0	1	30	0	23	3	0.002418	0.000315
Apache	CAMEL	1624	0	0	1	1	106	4	58	20	0.006098	0.002103
Apache	CAMEL	9820	0	0	0	1	95	8	67	10	0.007044	0.001051
Apache	CAMEL	1630	0	1	1	1	397	9	125	67	0.013141	0.007044
Apache	CAMEL	1632	0	0	0	1	28	2	22	3	0.002313	0.000315
Apache	CAMEL	1633	0	0	0	1	127	8	77	4	0.008095	0.000421
Apache	CAMEL	9828	0	0	1	1	115	7	73	13	0.007675	0.001367
Apache	CAMEL	1641	0	0	0	1	26	1	21	2	0.002208	0.00021
Apache	CAMEL	1642	0	0	0	1	18	1	16	4	0.001682	0.000421
Apache	CAMEL	1645	0	0	0	1	158	4	48	6	0.005046	0.000631
Apache	CAMEL	1646	0	0	0	1	11	0	7	2	0.000736	0.00021
Apache	CAMEL	9841	0	0	0	1	65	0	36	2	0.003785	0.00021
Apache	CAMEL	1650	0	0	0	1	81	4	61	5	0.006413	0.000526
Apache	CAMEL	1651	0	0	0	1	14	1	10	3	0.001051	0.000315
Apache	CAMEL	1652	0	0	0	1	96	2	65	4	0.006833	0.000421
Apache	CAMEL	9851	0	1	1	1	568	34	153	66	0.016085	0.006939
Apache	CAMEL	9854	0	0	0	0	38	0	26	0	0.002733	0
Apache	CAMEL	1663	0	0	0	1	28	0	19	2	0.001997	0.00021
Apache	CAMEL	9862	0	0	1	1	50	5	28	10	0.002944	0.001051
Apache	CAMEL	1671	0	0	0	1	15	1	14	2	0.001472	0.00021
Apache	CAMEL	9866	0	1	1	1	462	18	127	67	0.013352	0.007044
Apache	CAMEL	1676	0	0	1	1	13	1	6	4	0.000631	0.000421
Apache	CAMEL	9872	0	0	0	1	90	7	67	7	0.007044	0.000736
Apache	CAMEL	9874	0	1	1	1	474	16	140	56	0.014718	0.005887
Apache	CAMEL	8785	0	1	0	1	129	4	47	23	0.004941	0.002418
Apache	CAMEL	1689	0	0	0	1	72	4	44	5	0.004626	0.000526
Apache	CAMEL	9887	0	0	1	1	58	5	40	8	0.004205	0.000841
Apache	CAMEL	1696	0	1	0	1	332	44	120	68	0.012616	0.007149
Apache	CAMEL	1697	0	0	0	1	39	1	24	1	0.002523	0.000105
Apache	CAMEL	9890	0	0	0	0	9	0	9	0	0.000946	0
Apache	CAMEL	9896	0	0	0	1	63	4	41	6	0.00431	0.000631
Apache	CAMEL	9898	0	0	1	1	114	4	38	14	0.003995	0.001472
Apache	CAMEL	9903	0	0	0	1	41	1	29	3	0.003049	0.000315
Apache	CAMEL	9906	0	0	0	1	21	1	16	2	0.001682	0.00021
Apache	CAMEL	1716	0	0	1	1	56	3	38	3	0.003995	0.000315
Apache	CAMEL	9911	0	0	0	1	39	2	33	6	0.003469	0.000631
Apache	CAMEL	1724	0	0	0	0	13	0	11	0	0.001156	0
Apache	CAMEL	9917	0	0	0	0	6	0	6	0	0.000631	0
Apache	CAMEL	1727	0	0	0	1	24	1	16	2	0.001682	0.00021
Apache	CAMEL	9920	0	0	0	1	14	0	11	1	0.001156	0.000105
Apache	CAMEL	9921	0	0	0	1	85	3	51	7	0.005362	0.000736
Apache	CAMEL	9926	0	0	0	0	37	0	22	0	0.002313	0
Apache	CAMEL	1735	0	0	0	0	7	0	7	0	0.000736	0
Apache	CAMEL	1736	0	0	0	1	22	2	18	3	0.001892	0.000315
Apache	CAMEL	9929	0	0	0	1	28	0	26	4	0.002733	0.000421
Apache	CAMEL	1740	0	0	0	1	36	2	27	4	0.002839	0.000421
Apache	CAMEL	9933	0	0	0	0	27	0	19	0	0.001997	0
Apache	CAMEL	1743	0	0	0	1	29	2	19	5	0.001997	0.000526
Apache	CAMEL	9941	0	0	0	1	21	2	17	2	0.001787	0.00021
Apache	CAMEL	1752	0	0	0	1	29	1	26	5	0.002733	0.000526
Apache	CAMEL	1753	0	0	0	0	10	0	8	0	0.000841	0
Apache	CAMEL	1755	0	0	0	0	27	1	21	0	0.002208	0
Apache	CAMEL	9950	0	0	0	1	10	0	10	3	0.001051	0.000315
Apache	CAMEL	1759	0	0	0	1	28	1	23	1	0.002418	0.000105
Apache	CAMEL	1760	0	0	1	1	91	4	59	17	0.006203	0.001787
Apache	CAMEL	9953	0	0	0	1	21	2	17	4	0.001787	0.000421
Apache	CAMEL	1771	0	0	0	1	65	2	44	5	0.004626	0.000526
Apache	CAMEL	1774	0	0	0	0	7	0	7	0	0.000736	0
Apache	CAMEL	9968	0	0	1	1	121	6	55	13	0.005782	0.001367
Apache	CAMEL	1777	0	0	0	1	50	3	27	6	0.002839	0.000631
Apache	CAMEL	9970	0	0	0	1	53	3	35	5	0.00368	0.000526
Apache	CAMEL	1780	0	0	0	1	48	3	36	3	0.003785	0.000315
Apache	CAMEL	9973	0	1	0	1	186	18	52	36	0.005467	0.003785
Apache	CAMEL	1786	0	0	0	1	51	2	26	1	0.002733	0.000105
Apache	CAMEL	9981	0	0	1	1	87	9	53	13	0.005572	0.001367
Apache	CAMEL	9982	0	0	0	1	33	1	24	2	0.002523	0.00021
Apache	CAMEL	9984	0	0	1	1	238	18	91	36	0.009567	0.003785
Apache	CAMEL	9986	0	0	0	1	67	1	39	1	0.0041	0.000105
Apache	CAMEL	1795	0	0	0	1	21	2	18	3	0.001892	0.000315
Apache	CAMEL	1797	0	0	0	0	13	0	9	0	0.000946	0
Apache	CAMEL	1803	0	0	0	1	28	1	24	2	0.002523	0.00021
Apache	CAMEL	1813	0	0	0	1	19	1	17	3	0.001787	0.000315
Apache	CAMEL	1814	0	1	0	1	399	8	86	33	0.009041	0.003469
Apache	CAMEL	1815	0	0	0	1	17	1	15	3	0.001577	0.000315
Apache	CAMEL	10009	0	0	1	1	84	8	48	10	0.005046	0.001051
Apache	CAMEL	10011	0	0	0	1	24	2	14	3	0.001472	0.000315
Apache	CAMEL	10012	0	0	0	1	44	1	24	2	0.002523	0.00021
Apache	CAMEL	10014	0	0	0	1	9	2	7	1	0.000736	0.000105
Apache	CAMEL	10015	0	0	0	1	10	0	8	2	0.000841	0.00021
Apache	CAMEL	1824	0	0	1	1	135	2	63	11	0.006623	0.001156
Apache	CAMEL	1825	0	0	1	1	133	6	64	11	0.006728	0.001156
Apache	CAMEL	1828	0	0	0	1	16	1	15	3	0.001577	0.000315
Apache	CAMEL	1670	0	0	0	1	50	4	39	6	0.0041	0.000631
Apache	CAMEL	10024	0	0	1	1	237	8	129	36	0.013562	0.003785
Apache	CAMEL	9863	0	0	1	1	59	9	43	12	0.004521	0.001262
Apache	CAMEL	1838	0	0	0	1	20	1	18	2	0.001892	0.00021
Apache	CAMEL	1839	0	1	0	1	469	18	115	73	0.01209	0.007675
Apache	CAMEL	10032	0	0	0	1	125	0	33	8	0.003469	0.000841
Apache	CAMEL	10034	0	1	0	1	680	34	134	72	0.014087	0.007569
Apache	CAMEL	1844	0	0	1	1	159	7	91	8	0.009567	0.000841
Apache	CAMEL	10038	0	0	0	1	49	3	39	4	0.0041	0.000421
Apache	CAMEL	10039	0	0	0	1	10	1	10	2	0.001051	0.00021
Apache	CAMEL	1848	0	0	1	1	29	3	24	4	0.002523	0.000421
Apache	CAMEL	1849	0	0	0	1	23	0	17	1	0.001787	0.000105
Apache	CAMEL	1851	0	0	1	1	93	6	50	10	0.005257	0.001051
Apache	CAMEL	1852	0	0	0	0	14	0	11	0	0.001156	0
Apache	CAMEL	10048	0	0	0	1	151	6	79	10	0.008305	0.001051
Apache	CAMEL	10051	0	0	1	1	119	7	59	8	0.006203	0.000841
Apache	CAMEL	1864	0	0	0	1	9	0	8	2	0.000841	0.00021
Apache	CAMEL	1865	1	1	1	1	164	4	60	23	0.006308	0.002418
Apache	CAMEL	1867	0	0	1	1	146	9	63	9	0.006623	0.000946
Apache	CAMEL	1870	0	0	0	1	23	1	23	3	0.002418	0.000315
Apache	CAMEL	10063	0	1	0	1	292	12	66	33	0.006939	0.003469
Apache	CAMEL	10064	0	0	0	1	77	5	42	4	0.004415	0.000421
Apache	CAMEL	1873	0	0	0	1	97	3	55	5	0.005782	0.000526
Apache	CAMEL	1878	0	0	0	1	28	1	19	2	0.001997	0.00021
Apache	CAMEL	1882	0	0	0	1	36	1	24	3	0.002523	0.000315
Apache	CAMEL	1883	0	0	0	1	27	1	14	1	0.001472	0.000105
Apache	CAMEL	1885	0	0	1	1	120	4	51	18	0.005362	0.001892
Apache	CAMEL	10082	0	0	0	1	40	2	23	5	0.002418	0.000526
Apache	CAMEL	10087	0	0	0	1	37	0	28	2	0.002944	0.00021
Apache	CAMEL	10090	0	0	0	1	33	1	26	2	0.002733	0.00021
Apache	CAMEL	10091	0	0	0	1	16	2	11	1	0.001156	0.000105
Apache	CAMEL	10103	0	0	0	1	50	9	28	4	0.002944	0.000421
Apache	CAMEL	1912	0	0	0	1	22	1	19	3	0.001997	0.000315
Apache	CAMEL	1913	0	0	0	1	69	1	46	1	0.004836	0.000105
Apache	CAMEL	1914	0	0	0	1	27	1	22	1	0.002313	0.000105
Apache	CAMEL	1917	0	0	0	1	15	0	11	2	0.001156	0.00021
Apache	CAMEL	10110	0	0	0	0	35	2	28	0	0.002944	0
Apache	CAMEL	1919	0	0	0	1	39	1	27	1	0.002839	0.000105
Apache	CAMEL	1922	0	0	1	1	93	7	51	4	0.005362	0.000421
Apache	CAMEL	10115	1	0	1	1	131	3	87	10	0.009146	0.001051
Apache	CAMEL	1924	0	0	0	1	58	7	35	7	0.00368	0.000736
Apache	CAMEL	1925	0	0	0	1	44	4	30	5	0.003154	0.000526
Apache	CAMEL	1927	0	0	0	1	69	3	35	3	0.00368	0.000315
Apache	CAMEL	10120	0	1	0	1	71	6	54	12	0.005677	0.001262
Apache	CAMEL	1930	0	0	0	1	59	1	44	3	0.004626	0.000315
Apache	CAMEL	1934	0	0	0	1	47	2	35	4	0.00368	0.000421
Apache	CAMEL	10128	0	0	0	1	26	2	21	4	0.002208	0.000421
Apache	CAMEL	10129	0	0	0	1	33	1	26	2	0.002733	0.00021
Apache	CAMEL	1940	0	0	1	1	1087	39	130	63	0.013667	0.006623
Apache	CAMEL	1948	0	0	0	1	25	2	15	1	0.001577	0.000105
Apache	CAMEL	10142	0	0	1	1	84	5	48	7	0.005046	0.000736
Apache	CAMEL	10143	0	0	0	1	36	2	26	3	0.002733	0.000315
Apache	CAMEL	10144	0	0	0	1	62	3	47	2	0.004941	0.00021
Apache	CAMEL	10145	0	0	0	1	30	2	21	2	0.002208	0.00021
Apache	CAMEL	1955	0	0	1	1	79	4	34	16	0.003574	0.001682
Apache	CAMEL	1957	0	0	1	1	19	1	13	2	0.001367	0.00021
Apache	CAMEL	10150	0	0	0	1	8	2	8	2	0.000841	0.00021
Apache	CAMEL	10151	0	0	0	1	24	1	16	2	0.001682	0.00021
Apache	CAMEL	1960	0	0	0	1	35	2	30	3	0.003154	0.000315
Apache	CAMEL	1963	0	0	1	1	64	7	46	7	0.004836	0.000736
Apache	CAMEL	1965	0	1	1	1	1127	30	152	54	0.01598	0.005677
Apache	CAMEL	1966	0	0	0	1	18	1	16	3	0.001682	0.000315
Apache	CAMEL	10161	0	0	0	1	15	0	11	2	0.001156	0.00021
Apache	CAMEL	1974	0	0	0	1	60	6	46	3	0.004836	0.000315
