Group	Project	BugID	NTk	NLocalTk	NDistTk	NDistCE
Apache	CAMEL	10048	151	6	79	10
Apache	CAMEL	10051	119	7	59	8
Apache	CAMEL	1864	9	0	8	2
Apache	CAMEL	1865	164	4	60	23
Apache	CAMEL	1867	146	9	63	9
Apache	CAMEL	1870	23	1	23	3
Apache	CAMEL	10063	292	12	66	33
Apache	CAMEL	10064	77	5	42	4
Apache	CAMEL	1873	97	3	55	5
Apache	CAMEL	1878	28	1	19	2
Apache	CAMEL	1882	36	1	24	3
Apache	CAMEL	1883	27	1	14	1
Apache	CAMEL	1885	120	4	51	18
Apache	CAMEL	10082	40	2	23	5
Apache	CAMEL	10087	37	0	28	2
Apache	CAMEL	10090	33	1	26	2
Apache	CAMEL	10091	16	2	11	1
Apache	CAMEL	10103	50	9	28	4
Apache	CAMEL	1912	22	1	19	3
Apache	CAMEL	1913	69	1	46	1
Apache	CAMEL	1914	27	1	22	1
Apache	CAMEL	1917	15	0	11	2
Apache	CAMEL	10110	35	2	28	0
Apache	CAMEL	1919	39	1	27	1
Apache	CAMEL	1922	93	7	51	4
Apache	CAMEL	10115	131	3	87	10
Apache	CAMEL	1924	58	7	35	7
Apache	CAMEL	1925	44	4	30	5
Apache	CAMEL	1927	69	3	35	3
Apache	CAMEL	10120	71	6	54	12
Apache	CAMEL	1930	59	1	44	3
Apache	CAMEL	1934	47	2	35	4
Apache	CAMEL	10128	26	2	21	4
Apache	CAMEL	10129	33	1	26	2
Apache	CAMEL	1940	1087	39	130	63
Apache	CAMEL	1948	25	2	15	1
Apache	CAMEL	10142	84	5	48	7
Apache	CAMEL	10143	36	2	26	3
Apache	CAMEL	10144	62	3	47	2
Apache	CAMEL	10145	30	2	21	2
Apache	CAMEL	1955	79	4	34	16
Apache	CAMEL	1957	19	1	13	2
Apache	CAMEL	10150	8	2	8	2
Apache	CAMEL	10151	24	1	16	2
Apache	CAMEL	1960	35	2	30	3
Apache	CAMEL	1963	64	7	46	7
Apache	CAMEL	1965	1127	30	152	54
Apache	CAMEL	1966	18	1	16	3
Apache	CAMEL	10161	15	0	11	2
Apache	CAMEL	1974	60	6	46	3
Apache	CAMEL	8521	7	0	6	0
Apache	CAMEL	1977	78	0	48	11
Apache	CAMEL	10171	389	35	146	85
Apache	CAMEL	1982	22	0	19	0
Apache	CAMEL	1983	39	2	27	2
Apache	CAMEL	10184	19	3	16	5
Apache	CAMEL	10185	13	2	12	2
Apache	CAMEL	1994	137	5	59	4
Apache	CAMEL	1997	178	6	65	13
Apache	CAMEL	10192	170	2	48	19
Apache	CAMEL	2002	56	2	32	2
Apache	CAMEL	10195	74	1	45	3
Apache	CAMEL	10200	400	9	125	59
Apache	CAMEL	2016	17	0	14	1
Apache	CAMEL	2018	31	0	22	3
Apache	CAMEL	2020	165	6	57	33
Apache	CAMEL	10215	54	4	39	6
Apache	CAMEL	2025	193	1	85	36
Apache	CAMEL	2027	275	11	102	58
Apache	CAMEL	2032	28	2	22	2
Apache	CAMEL	10229	280	20	121	50
Apache	CAMEL	10238	1188	40	160	83
Apache	CAMEL	2049	129	3	76	5
Apache	CAMEL	10244	751	8	138	115
Apache	CAMEL	2054	145	11	83	10
Apache	CAMEL	2056	81	1	55	2
Apache	CAMEL	2058	180	11	113	7
Apache	CAMEL	2059	76	1	53	4
Apache	CAMEL	2060	37	2	30	3
Apache	CAMEL	10253	48	2	26	11
Apache	CAMEL	10254	233	8	83	39
Apache	CAMEL	2064	13	1	12	3
Apache	CAMEL	2067	133	7	78	12
Apache	CAMEL	2070	21	2	19	3
Apache	CAMEL	2072	27	0	17	0
Apache	CAMEL	2074	54	5	32	9
Apache	CAMEL	2075	34	0	19	0
Apache	CAMEL	2076	40	1	30	0
Apache	CAMEL	10273	99	2	59	5
Apache	CAMEL	2084	25	0	16	0
Apache	CAMEL	2088	19	2	16	3
Apache	CAMEL	2089	18	1	13	1
Apache	CAMEL	2090	9	0	9	1
Apache	CAMEL	2092	17	0	13	0
Apache	CAMEL	2095	56	1	34	3
Apache	CAMEL	10291	64	1	40	4
Apache	CAMEL	10293	84	2	35	6
Apache	CAMEL	2102	98	6	53	7
Apache	CAMEL	10296	41	2	34	3
Apache	CAMEL	2106	32	0	22	2
Apache	CAMEL	2109	36	5	25	8
Apache	CAMEL	10303	24	1	17	1
Apache	CAMEL	2112	86	1	62	4
Apache	CAMEL	2122	64	3	37	7
Apache	CAMEL	1719	28	3	24	3
Apache	CAMEL	2128	51	1	37	0
Apache	CAMEL	2129	515	23	113	50
Apache	CAMEL	2132	28	1	22	2
Apache	CAMEL	2133	7	1	6	1
Apache	CAMEL	2139	25	3	16	4
Apache	CAMEL	2144	124	1	73	5
Apache	CAMEL	2145	34	0	24	2
Apache	CAMEL	2146	8	0	7	1
Apache	CAMEL	10340	75	9	46	6
Apache	CAMEL	10341	66	7	45	13
Apache	CAMEL	2150	176	4	73	36
Apache	CAMEL	2153	358	6	85	52
Apache	CAMEL	2156	313	24	101	43
Apache	CAMEL	2158	47	2	30	8
Apache	CAMEL	2165	351	4	80	50
Apache	CAMEL	10359	17	2	15	3
Apache	CAMEL	2168	31	0	18	0
Apache	CAMEL	10366	42	5	34	14
Apache	CAMEL	2175	52	4	31	11
Apache	CAMEL	1728	18	2	16	4
Apache	CAMEL	10370	17	1	13	2
Apache	CAMEL	10372	7	0	7	0
Apache	CAMEL	2183	68	2	43	7
Apache	CAMEL	10376	63	2	42	4
Apache	CAMEL	2186	36	3	30	1
Apache	CAMEL	2188	60	5	35	5
Apache	CAMEL	10381	26	2	19	2
Apache	CAMEL	10383	11	0	11	0
Apache	CAMEL	10384	63	1	39	11
Apache	CAMEL	10385	237	3	70	23
Apache	CAMEL	10386	329	3	76	56
Apache	CAMEL	2196	41	0	25	1
Apache	CAMEL	2201	22	2	20	5
Apache	CAMEL	10394	192	3	75	30
Apache	CAMEL	10399	421	14	105	67
Apache	CAMEL	2209	54	1	38	8
Apache	CAMEL	2214	230	8	74	43
Apache	CAMEL	2215	20	3	17	5
Apache	CAMEL	2216	36	1	27	1
Apache	CAMEL	10409	998	22	145	118
Apache	CAMEL	10411	122	5	77	5
Apache	CAMEL	2221	52	0	33	3
Apache	CAMEL	2222	20	2	17	3
Apache	CAMEL	2227	14	1	12	1
Apache	CAMEL	2231	449	15	141	68
Apache	CAMEL	2232	144	12	83	15
Apache	CAMEL	10425	168	6	50	28
Apache	CAMEL	10427	155	10	52	19
Apache	CAMEL	2237	184	8	89	17
Apache	CAMEL	2238	43	1	34	2
Apache	CAMEL	10431	65	2	38	5
Apache	CAMEL	2245	5	0	5	0
Apache	CAMEL	2249	130	2	64	3
Apache	CAMEL	2250	16	0	13	1
Apache	CAMEL	10443	52	6	40	8
Apache	CAMEL	2255	354	6	86	65
Apache	CAMEL	10449	30	3	23	3
Apache	CAMEL	10453	49	2	22	4
Apache	CAMEL	2266	535	15	115	55
Apache	CAMEL	10460	80	10	56	14
Apache	CAMEL	2269	41	1	29	6
Apache	CAMEL	2274	20	1	17	2
Apache	CAMEL	2275	22	2	21	4
Apache	CAMEL	2278	69	3	50	13
Apache	CAMEL	10476	510	22	174	31
Apache	CAMEL	10480	101	11	31	8
Apache	CAMEL	2289	37	1	27	0
Apache	CAMEL	2292	489	32	158	95
Apache	CAMEL	383	95	3	48	7
Apache	CAMEL	2303	21	2	19	4
Apache	CAMEL	2306	26	1	22	2
Apache	CAMEL	2318	35	1	24	4
Apache	CAMEL	2320	12	0	7	0
Apache	CAMEL	2325	120	5	62	8
Apache	CAMEL	2327	61	3	33	9
Apache	CAMEL	2336	46	3	32	2
Apache	CAMEL	2341	123	7	52	6
Apache	CAMEL	2345	38	5	25	8
Apache	CAMEL	2353	22	1	19	2
Apache	CAMEL	2360	126	10	78	23
Apache	CAMEL	2362	250	11	110	21
Apache	CAMEL	9951	59	2	40	9
Apache	CAMEL	2376	340	3	81	41
Apache	CAMEL	2377	420	3	84	43
Apache	CAMEL	2385	30	3	19	5
Apache	CAMEL	2387	16	1	12	3
Apache	CAMEL	2389	23	1	15	0
Apache	CAMEL	2395	24	0	18	2
Apache	CAMEL	2397	20	1	16	2
Apache	CAMEL	2420	21	4	15	8
Apache	CAMEL	2426	6	0	6	2
Apache	CAMEL	2428	103	11	52	25
Apache	CAMEL	2436	29	2	25	3
Apache	CAMEL	2439	60	0	37	1
Apache	CAMEL	2444	28	0	15	2
Apache	CAMEL	2445	53	1	42	4
Apache	CAMEL	2447	30	2	20	3
Apache	CAMEL	2451	21	2	16	1
Apache	CAMEL	2452	52	3	24	2
Apache	CAMEL	2456	27	5	27	7
Apache	CAMEL	2458	11	1	10	2
Apache	CAMEL	2476	28	0	17	1
Apache	CAMEL	2477	28	1	17	1
Apache	CAMEL	2478	13	1	8	0
Apache	CAMEL	2484	24	2	21	3
Apache	CAMEL	2486	109	6	62	20
Apache	CAMEL	415	28	3	13	8
Apache	CAMEL	2495	18	0	10	0
Apache	CAMEL	2496	231	3	76	37
Apache	CAMEL	2510	127	9	58	26
Apache	CAMEL	2529	84	6	48	10
Apache	CAMEL	2540	991	16	119	30
Apache	CAMEL	2545	28	1	17	2
Apache	CAMEL	2551	107	3	55	17
Apache	CAMEL	2554	7	0	7	2
Apache	CAMEL	2559	35	3	26	8
Apache	CAMEL	2566	30	1	22	1
Apache	CAMEL	2575	71	2	36	7
Apache	CAMEL	2621	22	1	12	1
Apache	CAMEL	2622	38	2	20	3
Apache	CAMEL	2629	24	0	15	0
Apache	CAMEL	2633	32	2	16	1
Apache	CAMEL	2636	258	12	98	35
Apache	CAMEL	2637	14	0	12	2
Apache	CAMEL	2638	46	2	30	0
Apache	CAMEL	2639	17	1	13	2
Apache	CAMEL	2640	25	3	19	2
Apache	CAMEL	2642	49	3	19	7
Apache	CAMEL	2649	16	0	13	3
Apache	CAMEL	2662	34	1	26	2
Apache	CAMEL	2663	479	9	127	43
Apache	CAMEL	2665	31	1	20	1
Apache	CAMEL	9636	44	1	32	2
Apache	CAMEL	2678	46	4	30	1
Apache	CAMEL	2692	106	3	62	10
Apache	CAMEL	2694	14	3	11	3
Apache	CAMEL	2698	21	2	19	4
Apache	CAMEL	2700	337	23	100	53
Apache	CAMEL	2708	60	1	25	3
Apache	CAMEL	2716	111	9	81	2
Apache	CAMEL	2722	16	1	15	4
Apache	CAMEL	2725	19	1	16	2
Apache	CAMEL	2732	41	4	28	4
Apache	CAMEL	2739	431	18	97	47
Apache	CAMEL	2740	53	3	35	3
Apache	CAMEL	2741	40	0	24	1
Apache	CAMEL	2742	52	4	39	9
Apache	CAMEL	2743	19	1	16	3
Apache	CAMEL	2744	270	1	66	43
Apache	CAMEL	2745	32	0	19	5
Apache	CAMEL	2750	132	9	77	15
Apache	CAMEL	2751	53	1	29	5
Apache	CAMEL	10016	10	1	7	1
Apache	CAMEL	2755	114	5	47	9
Apache	CAMEL	2758	29	0	23	3
Apache	CAMEL	10017	9	2	7	1
Apache	CAMEL	2760	4	0	4	0
Apache	CAMEL	2762	186	9	83	28
Apache	CAMEL	2763	11	1	11	1
Apache	CAMEL	2772	32	4	27	4
Apache	CAMEL	2773	18	1	15	3
Apache	CAMEL	2776	474	3	120	53
Apache	CAMEL	2778	17	1	15	1
Apache	CAMEL	2798	48	3	32	4
Apache	CAMEL	2805	15	0	11	1
Apache	CAMEL	2806	18	0	15	1
Apache	CAMEL	2811	86	3	63	10
Apache	CAMEL	2817	269	17	81	15
Apache	CAMEL	2821	27	1	22	3
Apache	CAMEL	2824	30	1	22	1
Apache	CAMEL	2825	16	1	12	1
Apache	CAMEL	2829	71	4	46	3
Apache	CAMEL	2843	14	1	14	0
Apache	CAMEL	2851	24	5	14	5
Apache	CAMEL	2854	124	12	71	12
Apache	CAMEL	2858	19	1	14	3
Apache	CAMEL	2860	34	0	23	0
Apache	CAMEL	2867	16	0	12	1
Apache	CAMEL	2881	19	3	17	1
Apache	CAMEL	482	55	0	29	2
Apache	CAMEL	2897	11	0	10	0
Apache	CAMEL	2899	76	4	46	3
Apache	CAMEL	2909	28	0	12	1
Apache	CAMEL	2912	89	5	58	10
Apache	CAMEL	2922	6	0	6	0
Apache	CAMEL	2935	138	3	69	17
Apache	CAMEL	2937	19	1	12	3
Apache	CAMEL	2942	273	10	98	40
Apache	CAMEL	2944	56	2	43	3
Apache	CAMEL	2949	45	1	31	3
Apache	CAMEL	2952	51	3	29	1
Apache	CAMEL	2958	321	4	77	43
Apache	CAMEL	2962	11	0	9	2
Apache	CAMEL	2972	33	2	26	4
Apache	CAMEL	2978	68	2	54	1
Apache	CAMEL	2979	60	5	38	5
Apache	CAMEL	2980	48	1	32	3
Apache	CAMEL	2986	131	2	55	20
Apache	CAMEL	8690	98	3	41	14
Apache	CAMEL	2994	282	5	63	31
Apache	CAMEL	2995	66	3	44	2
Apache	CAMEL	3007	20	0	11	2
Apache	CAMEL	3008	25	1	17	2
Apache	CAMEL	3011	35	1	22	1
Apache	CAMEL	3015	31	2	25	5
Apache	CAMEL	3022	215	0	74	48
Apache	CAMEL	3036	15	2	13	0
Apache	CAMEL	3040	20	1	14	1
Apache	CAMEL	3044	29	1	23	2
Apache	CAMEL	3045	345	12	122	46
Apache	CAMEL	3047	57	1	45	3
Apache	CAMEL	3049	20	1	18	3
Apache	CAMEL	3050	36	1	24	1
Apache	CAMEL	3060	36	4	22	2
Apache	CAMEL	510	23	2	21	2
Apache	CAMEL	3069	15	3	13	1
Apache	CAMEL	3077	44	2	32	1
Apache	CAMEL	3078	66	6	50	10
Apache	CAMEL	3079	93	1	50	0
Apache	CAMEL	3081	342	9	105	27
Apache	CAMEL	3082	19	3	19	4
Apache	CAMEL	3084	12	0	10	1
Apache	CAMEL	3091	56	4	41	2
Apache	CAMEL	3093	17	1	13	0
Apache	CAMEL	3104	53	1	36	6
Apache	CAMEL	3107	13	1	11	1
Apache	CAMEL	3108	17	3	16	3
Apache	CAMEL	3113	37	4	31	5
Apache	CAMEL	3114	209	16	92	11
Apache	CAMEL	3118	328	13	125	27
Apache	CAMEL	3121	26	1	23	2
Apache	CAMEL	3124	133	6	69	13
Apache	CAMEL	3128	22	1	20	2
Apache	CAMEL	3130	25	1	22	3
Apache	CAMEL	3133	21	1	14	0
Apache	CAMEL	3136	80	0	31	2
Apache	CAMEL	3137	22	1	18	2
Apache	CAMEL	3141	86	9	39	5
Apache	CAMEL	3143	144	3	61	25
Apache	CAMEL	3144	74	2	45	3
Apache	CAMEL	3158	27	4	18	11
Apache	CAMEL	3170	46	3	23	2
Apache	CAMEL	3174	20	1	17	2
Apache	CAMEL	3185	18	1	14	2
Apache	CAMEL	3186	128	5	57	13
Apache	CAMEL	3187	40	3	27	1
Apache	CAMEL	3188	173	6	86	26
Apache	CAMEL	3193	83	4	47	2
Apache	CAMEL	3198	32	1	18	3
Apache	CAMEL	3199	16	4	15	1
Apache	CAMEL	3201	58	0	31	13
Apache	CAMEL	3203	41	4	35	2
Apache	CAMEL	3216	45	0	31	4
Apache	CAMEL	3219	27	1	22	2
Apache	CAMEL	3220	17	1	16	3
Apache	CAMEL	3223	53	0	38	12
Apache	CAMEL	3231	14	1	8	0
Apache	CAMEL	3237	92	10	39	16
Apache	CAMEL	3245	5	0	5	0
Apache	CAMEL	3249	25	1	18	1
Apache	CAMEL	3269	55	2	27	4
Apache	CAMEL	3271	75	2	37	5
Apache	CAMEL	3276	41	3	26	3
Apache	CAMEL	3277	181	7	74	14
Apache	CAMEL	3281	23	0	18	2
Apache	CAMEL	3286	48	3	34	4
Apache	CAMEL	3295	158	6	66	15
Apache	CAMEL	3299	70	0	36	7
Apache	CAMEL	8742	567	30	137	84
Apache	CAMEL	3302	21	1	17	2
Apache	CAMEL	3304	26	1	17	0
Apache	CAMEL	3306	23	4	22	3
Apache	CAMEL	3314	123	4	51	5
Apache	CAMEL	3319	25	3	20	5
Apache	CAMEL	3321	38	7	24	11
Apache	CAMEL	10111	70	1	44	4
Apache	CAMEL	3328	157	3	65	38
Apache	CAMEL	3333	18	1	15	3
Apache	CAMEL	3334	40	5	29	1
Apache	CAMEL	3335	234	4	72	41
Apache	CAMEL	3341	328	19	113	57
Apache	CAMEL	3343	144	3	76	20
Apache	CAMEL	3344	38	3	25	7
Apache	CAMEL	3348	255	9	104	36
Apache	CAMEL	3349	117	6	67	13
Apache	CAMEL	3351	25	1	14	0
Apache	CAMEL	3352	19	2	16	4
Apache	CAMEL	3353	108	8	75	10
Apache	CAMEL	3355	16	2	14	3
Apache	CAMEL	3356	28	5	22	4
Apache	CAMEL	3361	20	1	13	1
Apache	CAMEL	3373	15	2	8	1
Apache	CAMEL	3377	18	1	13	2
Apache	CAMEL	3388	53	3	35	5
Apache	CAMEL	3389	17	1	17	4
Apache	CAMEL	3390	73	2	46	8
Apache	CAMEL	3394	25	1	21	2
Apache	CAMEL	3395	22	2	18	3
Apache	CAMEL	8758	205	1	49	40
Apache	CAMEL	3403	17	1	14	3
Apache	CAMEL	3419	28	4	17	3
Apache	CAMEL	3425	159	4	64	5
Apache	CAMEL	3426	25	2	23	4
Apache	CAMEL	3428	38	3	23	9
Apache	CAMEL	3430	26	1	18	4
Apache	CAMEL	3433	118	6	49	26
Apache	CAMEL	3438	27	1	21	4
Apache	CAMEL	3442	52	2	38	11
Apache	CAMEL	3446	36	2	29	2
Apache	CAMEL	3448	44	0	27	1
Apache	CAMEL	3458	37	1	22	0
Apache	CAMEL	3473	268	26	96	54
Apache	CAMEL	3479	56	2	43	3
Apache	CAMEL	3483	20	1	15	2
Apache	CAMEL	3489	88	2	50	1
Apache	CAMEL	3493	50	1	29	11
Apache	CAMEL	3497	69	2	43	4
Apache	CAMEL	3498	46	0	25	2
Apache	CAMEL	3524	26	0	22	0
Apache	CAMEL	3528	19	1	15	1
Apache	CAMEL	3531	57	3	31	0
Apache	CAMEL	3535	81	5	48	6
Apache	CAMEL	3537	17	1	13	2
Apache	CAMEL	10147	135	8	84	28
Apache	CAMEL	3540	80	6	54	9
Apache	CAMEL	3543	51	3	32	4
Apache	CAMEL	3545	162	5	51	16
Apache	CAMEL	3559	26	3	20	4
Apache	CAMEL	3560	64	3	47	1
Apache	CAMEL	9666	58	2	29	4
Apache	CAMEL	10157	26	0	13	7
Apache	CAMEL	3630	11	2	7	0
Apache	CAMEL	1213	40	2	28	5
Apache	CAMEL	3673	123	0	43	10
Apache	CAMEL	3674	42	0	30	0
Apache	CAMEL	10174	9	1	6	2
Apache	CAMEL	8810	132	0	74	0
Apache	CAMEL	8812	749	7	96	47
Apache	CAMEL	1488	201	11	89	41
Apache	CAMEL	3752	34	1	29	3
Apache	CAMEL	3774	139	6	75	3
Apache	CAMEL	3800	27	1	23	2
Apache	CAMEL	3801	133	13	68	4
Apache	CAMEL	3901	114	9	68	0
Apache	CAMEL	3907	22	1	15	0
Apache	CAMEL	1225	29	1	26	5
Apache	CAMEL	679	54	1	39	3
Apache	CAMEL	4225	31	1	25	0
Apache	CAMEL	8902	87	4	45	12
Apache	CAMEL	8905	155	7	64	10
Apache	CAMEL	4284	47	1	28	3
Apache	CAMEL	1508	24	2	19	1
Apache	CAMEL	10282	81	3	59	3
Apache	CAMEL	741	29	2	26	2
Apache	CAMEL	4456	41	0	26	0
Apache	CAMEL	4482	35	1	27	3
Apache	CAMEL	4483	93	1	59	3
Apache	CAMEL	4515	46	1	24	1
Apache	CAMEL	758	42	4	31	3
Apache	CAMEL	10342	109	14	66	19
Apache	CAMEL	8984	33	4	22	5
Apache	CAMEL	4847	32	2	21	2
Apache	CAMEL	4882	17	1	13	1
Apache	CAMEL	4901	19	0	19	1
Apache	CAMEL	10380	257	14	123	25
Apache	CAMEL	5024	31	1	26	0
Apache	CAMEL	5025	45	2	29	5
Apache	CAMEL	9043	21	0	15	0
Apache	CAMEL	10414	36	2	23	3
Apache	CAMEL	9049	23	0	15	0
Apache	CAMEL	10429	109	5	61	10
Apache	CAMEL	10430	23	3	17	2
Apache	CAMEL	9065	118	14	58	22
Apache	CAMEL	5251	362	22	135	21
Apache	CAMEL	5255	36	1	23	0
Apache	CAMEL	10442	241	8	55	3
Apache	CAMEL	2251	10	3	10	3
Apache	CAMEL	5376	89	1	55	3
Apache	CAMEL	9094	289	10	72	39
Apache	CAMEL	9104	33	0	26	4
Apache	CAMEL	9106	100	1	60	4
Apache	CAMEL	9112	484	11	84	43
Apache	CAMEL	925	55	1	38	0
Apache	CAMEL	5669	31	1	18	2
Apache	CAMEL	958	27	2	21	3
Apache	CAMEL	9739	151	10	90	11
Apache	CAMEL	8649	130	3	29	1
Apache	CAMEL	9159	156	4	65	27
Apache	CAMEL	969	33	0	22	5
Apache	CAMEL	9166	42	3	28	1
Apache	CAMEL	9195	311	17	104	56
Apache	CAMEL	9215	33	6	27	11
Apache	CAMEL	1053	18	1	16	2
Apache	CAMEL	1054	15	1	15	0
Apache	CAMEL	1063	21	1	17	3
Apache	CAMEL	6387	18	1	9	3
Apache	CAMEL	6541	50	1	28	6
Apache	CAMEL	6558	44	3	33	7
Apache	CAMEL	6565	32	2	23	1
Apache	CAMEL	6660	46	1	31	2
Apache	CAMEL	6703	65	1	46	6
Apache	CAMEL	1119	43	0	21	1
Apache	CAMEL	6769	30	1	24	3
Apache	CAMEL	1711	441	16	137	36
Apache	CAMEL	6798	81	4	55	6
Apache	CAMEL	5239	15	0	12	0
Apache	CAMEL	6912	216	7	91	34
Apache	CAMEL	6918	16	1	13	0
Apache	CAMEL	7052	375	53	172	11
Apache	CAMEL	7055	125	9	70	21
Apache	CAMEL	7057	68	3	38	5
Apache	CAMEL	7058	29	1	22	2
Apache	CAMEL	7061	41	0	21	8
Apache	CAMEL	7062	35	2	30	4
Apache	CAMEL	7069	137	5	72	15
Apache	CAMEL	7073	77	0	34	2
Apache	CAMEL	7087	59	3	42	6
Apache	CAMEL	7092	24	1	18	2
Apache	CAMEL	7096	66	1	46	7
Apache	CAMEL	7100	21	1	20	2
Apache	CAMEL	7102	32	2	21	2
Apache	CAMEL	7107	21	1	18	3
Apache	CAMEL	7111	19	1	16	2
Apache	CAMEL	7112	34	2	22	3
Apache	CAMEL	7116	43	4	31	7
Apache	CAMEL	7120	40	4	31	6
Apache	CAMEL	7125	106	3	48	21
Apache	CAMEL	7132	69	3	41	8
Apache	CAMEL	7139	693	30	180	78
Apache	CAMEL	7141	71	3	40	6
Apache	CAMEL	7142	193	8	85	15
Apache	CAMEL	7143	27	1	24	1
Apache	CAMEL	7144	47	2	30	4
Apache	CAMEL	7146	50	0	38	1
Apache	CAMEL	7147	2274	33	191	71
Apache	CAMEL	7155	57	3	34	4
Apache	CAMEL	7159	27	1	24	0
Apache	CAMEL	7160	29	2	24	2
Apache	CAMEL	7161	155	8	64	22
Apache	CAMEL	7163	33	0	25	1
Apache	CAMEL	7167	67	3	34	9
Apache	CAMEL	7172	20	1	16	1
Apache	CAMEL	7173	19	4	17	5
Apache	CAMEL	7179	3	0	3	1
Apache	CAMEL	7182	19	5	15	4
Apache	CAMEL	7185	154	6	33	3
Apache	CAMEL	7192	66	4	28	2
Apache	CAMEL	7194	54	5	31	6
Apache	CAMEL	7200	8	0	7	1
Apache	CAMEL	7210	19	1	15	1
Apache	CAMEL	7219	24	0	20	1
Apache	CAMEL	7224	85	5	47	4
Apache	CAMEL	7229	41	6	26	9
Apache	CAMEL	7230	26	3	23	2
Apache	CAMEL	7239	15	1	10	2
Apache	CAMEL	7241	75	3	38	12
Apache	CAMEL	7244	31	0	23	1
Apache	CAMEL	7251	98	8	59	15
Apache	CAMEL	7253	26	1	20	3
Apache	CAMEL	7254	75	3	44	9
Apache	CAMEL	7256	85	3	25	14
Apache	CAMEL	7258	27	3	21	4
Apache	CAMEL	7262	1512	8	127	90
Apache	CAMEL	7271	149	6	68	21
Apache	CAMEL	7275	38	0	25	4
Apache	CAMEL	7276	179	15	68	36
Apache	CAMEL	7277	8	1	8	0
Apache	CAMEL	7279	13	2	11	0
Apache	CAMEL	7286	11	1	8	1
Apache	CAMEL	7287	20	3	18	3
Apache	CAMEL	7296	174	18	88	28
Apache	CAMEL	7298	109	3	57	9
Apache	CAMEL	7303	145	4	70	11
Apache	CAMEL	7304	32	5	26	10
Apache	CAMEL	7306	55	3	40	4
Apache	CAMEL	7308	117	4	66	2
Apache	CAMEL	7310	39	0	25	1
Apache	CAMEL	7311	19	1	17	3
Apache	CAMEL	7318	80	11	58	14
Apache	CAMEL	7320	165	17	63	17
Apache	CAMEL	7321	107	4	56	7
Apache	CAMEL	7323	17	1	13	1
Apache	CAMEL	7337	10	0	6	1
Apache	CAMEL	7338	196	10	104	31
Apache	CAMEL	7341	92	6	48	14
Apache	CAMEL	7344	257	2	98	23
Apache	CAMEL	7347	12	0	11	0
Apache	CAMEL	7349	45	0	35	8
Apache	CAMEL	7350	49	0	38	8
Apache	CAMEL	7351	109	7	45	27
Apache	CAMEL	7353	82	2	55	5
Apache	CAMEL	7359	93	4	49	6
Apache	CAMEL	7363	43	1	22	0
Apache	CAMEL	7364	50	7	41	5
Apache	CAMEL	7369	18	2	15	3
Apache	CAMEL	7379	29	2	22	4
Apache	CAMEL	7391	19	0	11	1
Apache	CAMEL	7398	22	1	15	1
Apache	CAMEL	7399	61	6	45	3
Apache	CAMEL	7407	47	3	32	3
Apache	CAMEL	7409	22	0	17	1
Apache	CAMEL	7411	48	2	32	5
Apache	CAMEL	7415	118	6	55	25
Apache	CAMEL	7418	75	5	52	10
Apache	CAMEL	7424	11	0	11	1
Apache	CAMEL	7426	30	0	22	1
Apache	CAMEL	7427	16	0	12	1
Apache	CAMEL	7428	54	1	28	6
Apache	CAMEL	7429	722	11	164	107
Apache	CAMEL	7431	72	6	43	7
Apache	CAMEL	7432	219	18	82	23
Apache	CAMEL	7443	51	8	37	4
Apache	CAMEL	7448	67	4	46	6
Apache	CAMEL	7449	113	5	55	16
Apache	CAMEL	7450	51	5	43	5
Apache	CAMEL	7451	376	20	138	51
Apache	CAMEL	7452	33	2	22	3
Apache	CAMEL	7456	337	7	116	21
Apache	CAMEL	7457	576	17	121	25
Apache	CAMEL	7459	98	3	48	6
Apache	CAMEL	7462	53	1	30	3
Apache	CAMEL	7471	106	1	48	0
Apache	CAMEL	7472	33	2	23	2
Apache	CAMEL	7478	76	5	39	13
Apache	CAMEL	7483	12	3	6	4
Apache	CAMEL	7488	286	7	73	25
Apache	CAMEL	7497	98	4	26	8
Apache	CAMEL	7500	78	4	56	5
Apache	CAMEL	7502	26	2	17	2
Apache	CAMEL	7506	48	1	29	3
Apache	CAMEL	7513	112	15	68	15
Apache	CAMEL	7518	29	1	23	5
Apache	CAMEL	7524	58	8	43	15
Apache	CAMEL	7541	18	2	15	3
Apache	CAMEL	7544	317	7	80	36
Apache	CAMEL	7545	23	0	18	2
Apache	CAMEL	7546	27	0	18	3
Apache	CAMEL	7556	16	0	13	0
Apache	CAMEL	7557	8	0	8	1
Apache	CAMEL	7560	22	2	17	5
Apache	CAMEL	7562	26	1	19	3
Apache	CAMEL	7564	32	0	22	1
Apache	CAMEL	7565	99	1	53	2
Apache	CAMEL	7568	60	4	37	13
Apache	CAMEL	7570	17	2	12	2
Apache	CAMEL	7571	20	1	19	3
Apache	CAMEL	7572	136	5	52	4
Apache	CAMEL	7577	23	2	18	3
Apache	CAMEL	7578	55	6	35	9
Apache	CAMEL	7582	112	2	57	17
Apache	CAMEL	7586	74	5	49	7
Apache	CAMEL	7587	38	1	27	2
Apache	CAMEL	7593	51	3	37	1
Apache	CAMEL	7595	23	2	19	3
Apache	CAMEL	7598	63	3	48	5
Apache	CAMEL	7603	22	0	13	0
Apache	CAMEL	7617	50	1	37	7
Apache	CAMEL	7622	121	13	71	30
Apache	CAMEL	7630	17	1	13	3
Apache	CAMEL	7636	52	8	42	5
