Key	Group	Project	BugID	Talks	Enums	Code	Stack	CountSummaryHints	CountDescHints	CountRemainHints	Grade	Sentences	Words	Syllables	ASW	ALS
camel567	Apache	CAMEL	567	0	0	0	0	0	3	3	16.230000	9	33	85	2.580000	3.670000
camel8765	Apache	CAMEL	8765	0	0	0	1	1	28	16	17.070000	9	52	134	2.580000	5.780000
camel574	Apache	CAMEL	574	0	0	0	0	0	0	0	11.250000	3	49	85	1.730000	16.330000
camel8768	Apache	CAMEL	8768	0	0	0	0	0	6	6	13.690000	11	118	251	2.130000	10.730000
camel577	Apache	CAMEL	577	0	0	0	0	1	5	5	13.880000	6	76	158	2.080000	12.670000
camel581	Apache	CAMEL	581	0	0	0	0	1	7	7	12.250000	11	44	98	2.230000	4.000000
camel8774	Apache	CAMEL	8774	0	0	0	0	1	4	4	9.960000	4	67	108	1.610000	16.750000
camel583	Apache	CAMEL	583	0	0	0	1	1	74	56	23.970000	45	163	527	3.230000	3.620000
camel584	Apache	CAMEL	584	0	0	0	1	2	18	11	50.680000	12	30	166	5.530000	2.500000
camel587	Apache	CAMEL	587	0	0	0	0	0	2	2	7.150000	2	29	42	1.450000	14.500000
camel8780	Apache	CAMEL	8780	0	0	0	0	0	7	7	15.830000	7	54	130	2.410000	7.710000
camel8782	Apache	CAMEL	8782	0	0	0	0	0	2	2	7.560000	5	72	107	1.490000	14.400000
camel8783	Apache	CAMEL	8783	0	0	0	0	0	7	7	9.420000	14	173	296	1.710000	12.360000
camel593	Apache	CAMEL	593	0	0	0	0	0	0	0	3.030000	3	19	26	1.370000	6.330000
camel8786	Apache	CAMEL	8786	0	0	0	0	2	4	4	15.500000	4	43	98	2.280000	10.750000
camel597	Apache	CAMEL	597	0	0	0	0	0	7	7	18.720000	10	57	155	2.720000	5.700000
camel8798	Apache	CAMEL	8798	0	0	0	1	3	22	22	13.810000	25	210	465	2.210000	8.400000
camel612	Apache	CAMEL	612	0	0	0	0	1	0	0	7.580000	7	66	109	1.650000	9.430000
camel618	Apache	CAMEL	618	0	0	0	0	3	8	8	11.970000	10	172	304	1.770000	17.200000
camel8295	Apache	CAMEL	8295	0	0	0	0	0	10	10	11.340000	15	68	145	2.130000	4.530000
camel620	Apache	CAMEL	620	0	0	0	1	1	40	24	79.490000	15	38	303	7.970000	2.530000
camel8816	Apache	CAMEL	8816	0	0	0	0	1	0	0	12.410000	2	36	64	1.780000	18.000000
camel629	Apache	CAMEL	629	0	0	0	0	2	6	6	15.380000	3	47	99	2.110000	15.670000
camel631	Apache	CAMEL	631	0	0	0	0	0	7	7	56.250000	21	56	336	6.000000	2.670000
camel634	Apache	CAMEL	634	0	0	0	0	1	1	1	19.940000	6	199	381	1.910000	33.170000
camel636	Apache	CAMEL	636	0	0	0	1	2	25	18	11.880000	17	159	321	2.020000	9.350000
camel8829	Apache	CAMEL	8829	0	0	0	1	1	61	59	47.640000	75	242	1271	5.250000	3.230000
camel642	Apache	CAMEL	642	0	0	0	0	0	3	3	13.760000	5	49	106	2.160000	9.800000
camel8841	Apache	CAMEL	8841	0	0	0	1	0	61	59	34.220000	41	124	511	4.120000	3.020000
camel651	Apache	CAMEL	651	0	0	0	0	1	4	4	12.960000	5	89	163	1.830000	17.800000
camel653	Apache	CAMEL	653	0	0	0	0	0	16	16	12.920000	13	166	331	1.990000	12.770000
camel655	Apache	CAMEL	655	0	0	0	0	0	2	2	12.610000	6	48	102	2.120000	8.000000
camel657	Apache	CAMEL	657	0	0	0	0	1	3	3	11.740000	8	54	113	2.090000	6.750000
camel664	Apache	CAMEL	664	0	0	0	0	0	0	0	11.530000	2	27	50	1.850000	13.500000
camel667	Apache	CAMEL	667	0	0	0	0	1	0	0	10.380000	5	100	154	1.540000	20.000000
camel8864	Apache	CAMEL	8864	0	0	0	0	0	10	10	17.870000	12	112	283	2.530000	9.330000
camel675	Apache	CAMEL	675	0	0	0	1	0	19	13	24.260000	15	63	204	3.240000	4.200000
camel677	Apache	CAMEL	677	0	0	0	0	0	0	0	5.880000	4	37	56	1.510000	9.250000
camel8871	Apache	CAMEL	8871	0	0	0	0	0	15	15	14.800000	22	98	238	2.430000	4.450000
camel685	Apache	CAMEL	685	0	0	0	0	0	3	3	8.900000	4	34	61	1.790000	8.500000
camel686	Apache	CAMEL	686	0	0	0	0	0	2	2	3.090000	3	14	20	1.430000	4.670000
camel688	Apache	CAMEL	688	0	0	0	0	1	0	0	10.210000	1	9	17	1.890000	9.000000
camel9672	Apache	CAMEL	9672	0	0	0	0	2	7	7	14.390000	7	75	164	2.190000	10.710000
camel691	Apache	CAMEL	691	0	0	0	0	1	2	2	9.080000	3	40	66	1.650000	13.330000
camel8885	Apache	CAMEL	8885	0	0	0	0	2	7	7	16.290000	6	48	117	2.440000	8.000000
camel694	Apache	CAMEL	694	0	1	0	0	1	19	15	36.780000	18	57	247	4.330000	3.170000
camel695	Apache	CAMEL	695	0	0	0	0	0	1	1	11.610000	6	34	72	2.120000	5.670000
camel696	Apache	CAMEL	696	0	0	0	0	1	8	8	7.360000	14	119	198	1.660000	8.500000
camel697	Apache	CAMEL	697	0	0	0	0	0	0	0	7.440000	6	34	60	1.760000	5.670000
camel10116	Apache	CAMEL	10116	0	0	0	1	2	23	22	46.450000	14	50	257	5.140000	3.570000
camel701	Apache	CAMEL	701	0	0	0	0	1	1	1	8.250000	6	59	100	1.690000	9.830000
camel702	Apache	CAMEL	702	0	1	0	1	1	73	49	20.950000	92	426	1254	2.940000	4.630000
camel8898	Apache	CAMEL	8898	0	1	0	1	2	14	9	58.670000	5	16	99	6.190000	3.200000
camel707	Apache	CAMEL	707	0	0	0	0	0	0	0	3.240000	7	50	68	1.360000	7.140000
camel8900	Apache	CAMEL	8900	0	0	0	0	0	1	1	11.030000	5	111	169	1.520000	22.200000
camel8901	Apache	CAMEL	8901	0	0	0	0	1	2	2	17.720000	2	21	52	2.480000	10.500000
camel710	Apache	CAMEL	710	0	0	0	0	0	3	3	9.180000	5	49	87	1.780000	9.800000
camel712	Apache	CAMEL	712	0	1	0	0	0	7	6	8.520000	13	102	182	1.780000	7.850000
camel713	Apache	CAMEL	713	0	0	0	0	1	14	14	10.080000	20	212	387	1.830000	10.600000
camel715	Apache	CAMEL	715	0	0	0	1	2	21	18	23.770000	26	52	170	3.270000	2.000000
camel8909	Apache	CAMEL	8909	0	0	0	0	0	0	0	6.970000	16	116	194	1.670000	7.250000
camel718	Apache	CAMEL	718	0	0	0	0	0	1	1	10.150000	2	33	54	1.640000	16.500000
camel8914	Apache	CAMEL	8914	0	0	0	0	1	28	28	11.780000	51	268	575	2.150000	5.250000
camel8916	Apache	CAMEL	8916	0	0	0	0	1	2	2	11.870000	4	32	66	2.060000	8.000000
camel727	Apache	CAMEL	727	0	0	0	0	0	3	3	14.620000	3	47	96	2.040000	15.670000
camel8923	Apache	CAMEL	8923	0	0	0	0	0	4	4	8.910000	10	94	166	1.770000	9.400000
camel8927	Apache	CAMEL	8927	0	0	0	0	0	2	2	6.950000	3	10	18	1.800000	3.330000
camel737	Apache	CAMEL	737	0	0	0	0	3	4	4	15.800000	10	45	113	2.510000	4.500000
camel738	Apache	CAMEL	738	0	0	0	0	0	2	2	9.380000	3	40	67	1.680000	13.330000
camel8315	Apache	CAMEL	8315	0	0	0	0	1	9	9	18.070000	7	33	89	2.700000	4.710000
camel741	Apache	CAMEL	741	0	0	0	0	2	1	1	8.270000	4	48	78	1.620000	12.000000
camel747	Apache	CAMEL	747	0	0	0	0	0	3	3	6.200000	5	60	87	1.450000	12.000000
camel8945	Apache	CAMEL	8945	0	0	0	0	0	1	1	3.350000	3	13	19	1.460000	4.330000
camel755	Apache	CAMEL	755	0	0	0	0	0	3	3	8.210000	5	52	87	1.670000	10.400000
camel756	Apache	CAMEL	756	0	0	0	0	1	5	5	23.880000	2	36	99	2.750000	18.000000
camel8949	Apache	CAMEL	8949
camel8950	Apache	CAMEL	8950	0	0	0	0	1	5	5	16.550000	3	49	107	2.180000	16.330000
camel8951	Apache	CAMEL	8951	0	0	0	0	1	4	4	5.770000	3	10	17	1.700000	3.330000
camel8954	Apache	CAMEL	8954	0	0	0	0	0	17	17	20.740000	15	126	353	2.800000	8.400000
camel763	Apache	CAMEL	763	0	0	0	0	2	4	4	13.710000	4	76	141	1.860000	19.000000
camel765	Apache	CAMEL	765	0	0	0	0	1	2	2	13.690000	3	39	80	2.050000	13.000000
camel8963	Apache	CAMEL	8963	0	0	0	0	0	0	0	12.420000	9	93	189	2.030000	10.330000
camel8964	Apache	CAMEL	8964	0	0	0	0	1	1	1	5.340000	4	43	61	1.420000	10.750000
camel773	Apache	CAMEL	773	0	0	0	0	1	0	0	4.380000	2	17	24	1.410000	8.500000
camel774	Apache	CAMEL	774	0	0	0	1	1	76	56	30.410000	43	304	1114	3.660000	7.070000
camel777	Apache	CAMEL	777	0	0	0	0	0	0	0	8.920000	2	16	29	1.810000	8.000000
camel782	Apache	CAMEL	782	0	0	0	0	1	5	5	10.820000	10	83	163	1.960000	8.300000
camel8978	Apache	CAMEL	8978	0	0	0	0	1	8	8	9.490000	14	246	380	1.540000	17.570000
camel1497	Apache	CAMEL	1497	0	0	0	0	1	1	1	10.720000	8	75	144	1.920000	9.380000
camel792	Apache	CAMEL	792	0	0	0	0	1	6	6	13.390000	18	137	302	2.200000	7.610000
camel793	Apache	CAMEL	793	0	0	0	0	0	1	1	7.790000	4	37	62	1.680000	9.250000
camel794	Apache	CAMEL	794	0	0	0	0	0	8	8	17.360000	9	72	182	2.530000	8.000000
camel795	Apache	CAMEL	795	0	0	0	0	1	7	7	11.540000	13	167	313	1.870000	12.850000
camel803	Apache	CAMEL	803	0	0	0	0	1	7	7	19.270000	10	75	203	2.710000	7.500000
camel806	Apache	CAMEL	806	0	0	0	0	0	0	0	10.180000	5	72	123	1.710000	14.400000
camel807	Apache	CAMEL	807	0	1	0	0	1	6	4	8.470000	7	74	125	1.690000	10.570000
camel811	Apache	CAMEL	811	0	0	0	0	0	0	0	7.440000	3	28	46	1.640000	9.330000
camel818	Apache	CAMEL	818	0	0	0	0	0	2	2	8.050000	4	68	98	1.440000	17.000000
camel9012	Apache	CAMEL	9012	0	0	0	0	0	0	0	8.880000	6	61	106	1.740000	10.170000
camel9013	Apache	CAMEL	9013	0	0	0	0	0	4	4	8.080000	9	80	137	1.710000	8.890000
camel826	Apache	CAMEL	826	0	0	0	0	0	0	0	5.860000	1	11	16	1.450000	11.000000
camel9019	Apache	CAMEL	9019	0	0	0	0	1	1	1	16.040000	2	21	49	2.330000	10.500000
camel834	Apache	CAMEL	834	0	0	0	0	1	9	9	9.060000	14	135	239	1.770000	9.640000
camel9027	Apache	CAMEL	9027	0	0	0	0	2	5	5	14.020000	4	41	89	2.170000	10.250000
camel9029	Apache	CAMEL	9029	0	0	0	0	0	2	2	12.110000	3	47	86	1.830000	15.670000
camel9032	Apache	CAMEL	9032	0	0	0	0	0	1	1	6.030000	4	35	54	1.540000	8.750000
camel842	Apache	CAMEL	842	0	0	0	0	1	2	2	7.600000	3	15	27	1.800000	5.000000
camel9035	Apache	CAMEL	9035	0	1	0	0	0	8	8	10.060000	26	142	283	1.990000	5.460000
camel9037	Apache	CAMEL	9037	0	0	0	0	1	3	3	15.110000	4	21	51	2.430000	5.250000
camel9040	Apache	CAMEL	9040	0	0	0	1	1	135	131	81.260000	194	405	3296	8.140000	2.090000
camel849	Apache	CAMEL	849	0	0	0	0	0	0	0	10.410000	4	63	106	1.680000	15.750000
camel851	Apache	CAMEL	851	0	0	0	0	0	0	0	10.400000	3	36	65	1.810000	12.000000
camel9048	Apache	CAMEL	9048	0	0	0	0	0	6	6	12.530000	15	221	419	1.900000	14.730000
camel857	Apache	CAMEL	857	0	0	0	0	1	0	0	13.470000	4	74	137	1.850000	18.500000
camel858	Apache	CAMEL	858	0	0	0	0	1	2	2	13.890000	4	38	83	2.180000	9.500000
camel860	Apache	CAMEL	860	0	0	0	0	1	6	6	14.700000	15	103	241	2.340000	6.870000
camel9059	Apache	CAMEL	9059	0	0	0	0	0	0	0	5.560000	4	37	55	1.490000	9.250000
camel871	Apache	CAMEL	871	0	0	0	0	0	2	2	7.510000	4	34	57	1.680000	8.500000
camel873	Apache	CAMEL	873	0	0	0	0	0	3	3	11.700000	4	75	127	1.690000	18.750000
camel879	Apache	CAMEL	879	0	0	0	0	0	0	0	2.280000	4	32	40	1.250000	8.000000
camel880	Apache	CAMEL	880	0	0	0	0	1	22	22	15.820000	41	191	479	2.510000	4.660000
camel881	Apache	CAMEL	881	0	0	0	0	0	0	0	10.010000	3	55	86	1.560000	18.330000
camel882	Apache	CAMEL	882	0	0	0	0	1	1	1	4.890000	3	19	29	1.530000	6.330000
camel885	Apache	CAMEL	885	0	0	0	0	1	0	0	12.040000	2	32	58	1.810000	16.000000
camel886	Apache	CAMEL	886	0	0	0	0	1	1	1	5.240000	9	55	86	1.560000	6.110000
camel890	Apache	CAMEL	890	0	0	0	1	0	87	75	26.410000	65	263	901	3.430000	4.050000
camel894	Apache	CAMEL	894	0	0	0	0	0	0	0	12.710000	2	59	84	1.420000	29.500000
camel9087	Apache	CAMEL	9087	0	0	0	0	0	19	19	22.840000	46	176	551	3.130000	3.830000
camel9089	Apache	CAMEL	9089	0	0	0	0	0	2	2	12.340000	6	57	117	2.050000	9.500000
camel9092	Apache	CAMEL	9092	0	0	0	0	0	2	2	12.490000	3	28	58	2.070000	9.330000
camel901	Apache	CAMEL	901	0	0	0	0	0	2	2	8.260000	9	106	173	1.630000	11.780000
camel902	Apache	CAMEL	902	0	0	0	0	1	1	1	8.640000	3	52	77	1.480000	17.330000
camel906	Apache	CAMEL	906	0	0	0	0	2	2	2	13.800000	5	50	108	2.160000	10.000000
camel9099	Apache	CAMEL	9099	0	0	0	1	0	41	40	121.100000	25	69	793	11.490000	2.760000
camel9101	Apache	CAMEL	9101	0	0	0	0	1	9	9	6.870000	11	65	111	1.710000	5.910000
camel912	Apache	CAMEL	912	0	0	0	0	0	3	3	10.610000	5	78	133	1.710000	15.600000
camel914	Apache	CAMEL	914	0	0	0	0	0	1	1	10.680000	7	118	197	1.670000	16.860000
camel9108	Apache	CAMEL	9108	0	0	0	0	0	5	5	14.610000	5	72	150	2.080000	14.400000
camel919	Apache	CAMEL	919	0	0	0	0	1	18	18	15.410000	31	183	445	2.430000	5.900000
camel920	Apache	CAMEL	920	0	0	0	0	1	3	3	14.790000	6	71	155	2.180000	11.830000
camel921	Apache	CAMEL	921	0	0	0	1	1	93	56	67.180000	64	173	1198	6.920000	2.700000
camel922	Apache	CAMEL	922	0	0	0	0	0	1	1	12.520000	9	187	317	1.700000	20.780000
camel8346	Apache	CAMEL	8346	0	0	0	0	1	0	0	10.830000	7	124	205	1.650000	17.710000
camel927	Apache	CAMEL	927	0	0	0	1	0	34	29	40.830000	28	105	489	4.660000	3.750000
camel9124	Apache	CAMEL	9124	0	0	0	0	1	3	3	16.430000	3	8	21	2.620000	2.670000
camel934	Apache	CAMEL	934	0	0	0	0	0	2	2	9.960000	2	10	20	2.000000	5.000000
camel939	Apache	CAMEL	939	0	0	0	0	0	0	0	9.960000	1	5	10	2.000000	5.000000
camel942	Apache	CAMEL	942	0	0	0	1	0	62	35	14.000000	22	144	330	2.290000	6.550000
camel9139	Apache	CAMEL	9139	0	0	0	0	0	2	2	15.350000	3	58	115	1.980000	19.330000
camel9140	Apache	CAMEL	9140	0	0	0	0	0	2	2	13.870000	3	55	104	1.890000	18.330000
camel9142	Apache	CAMEL	9142	0	0	0	0	0	4	4	18.530000	3	54	124	2.300000	18.000000
camel9143	Apache	CAMEL	9143	0	0	0	0	1	99	99	18.380000	180	999	2693	2.700000	5.550000
camel9144	Apache	CAMEL	9144	0	0	0	1	0	68	44	51.650000	42	121	678	5.600000	2.880000
camel9150	Apache	CAMEL	9150	0	0	0	0	0	4	4	6.420000	4	20	34	1.700000	5.000000
camel9151	Apache	CAMEL	9151	0	0	0	0	0	13	13	12.430000	20	124	269	2.170000	6.200000
camel161	Apache	CAMEL	161	0	0	0	0	1	0	0	12.320000	2	12	26	2.170000	6.000000
camel969	Apache	CAMEL	969	0	0	0	0	1	5	5	13.570000	4	57	114	2.000000	14.250000
camel970	Apache	CAMEL	970	0	0	0	0	2	0	0	19.980000	1	8	22	2.750000	8.000000
camel9164	Apache	CAMEL	9164	0	0	0	1	2	110	97	62.300000	61	164	1068	6.510000	2.690000
camel973	Apache	CAMEL	973	0	0	0	1	1	42	31	22.100000	20	156	458	2.940000	7.800000
camel974	Apache	CAMEL	974	0	0	0	1	1	11	8	11.280000	9	93	180	1.940000	10.330000
camel2893	Apache	CAMEL	2893	0	0	0	0	3	0	0	10.220000	2	27	47	1.740000	13.500000
camel9171	Apache	CAMEL	9171	0	0	0	0	0	1	1	9.240000	5	88	134	1.520000	17.600000
camel980	Apache	CAMEL	980	0	0	0	0	0	6	6	8.900000	5	45	80	1.780000	9.000000
camel983	Apache	CAMEL	983	0	0	0	0	1	4	4	10.670000	3	14	29	2.070000	4.670000
camel9177	Apache	CAMEL	9177	0	0	0	0	0	10	10	11.100000	25	190	382	2.010000	7.600000
camel8358	Apache	CAMEL	8358	0	0	0	0	0	1	1	11.410000	6	89	160	1.800000	14.830000
camel9191	Apache	CAMEL	9191	0	0	0	1	2	51	33	40.860000	29	157	723	4.610000	5.410000
camel1001	Apache	CAMEL	1001	0	0	0	0	2	4	4	10.020000	3	20	39	1.950000	6.670000
camel1003	Apache	CAMEL	1003	0	0	0	0	0	2	2	4.260000	4	22	33	1.500000	5.500000
camel9199	Apache	CAMEL	9199	0	0	0	0	1	1	1	10.470000	3	38	68	1.790000	12.670000
camel9200	Apache	CAMEL	9200	0	0	0	0	1	4	4	11.760000	8	80	159	1.990000	10.000000
camel9202	Apache	CAMEL	9202	0	0	0	0	0	2	2	11.410000	18	424	640	1.510000	23.560000
camel9205	Apache	CAMEL	9205	0	0	0	0	0	7	7	11.270000	13	142	272	1.920000	10.920000
camel9208	Apache	CAMEL	9208	0	0	0	0	1	4	4	5.710000	6	57	85	1.490000	9.500000
camel1021	Apache	CAMEL	1021	0	0	0	0	0	0	0	6.580000	2	33	44	1.330000	16.500000
camel1023	Apache	CAMEL	1023	0	0	0	0	0	0	0	6.600000	2	20	31	1.550000	10.000000
camel1027	Apache	CAMEL	1027	0	0	0	0	3	6	6	13.930000	7	45	103	2.290000	6.430000
camel9220	Apache	CAMEL	9220	0	0	0	0	0	9	9	11.930000	24	127	274	2.160000	5.290000
camel9223	Apache	CAMEL	9223	0	0	0	1	1	42	30	40.030000	29	92	424	4.610000	3.170000
camel1034	Apache	CAMEL	1034	0	0	0	0	2	4	4	11.580000	10	150	271	1.810000	15.000000
camel9227	Apache	CAMEL	9227	0	0	0	1	0	14	9	22.830000	7	50	151	3.020000	7.140000
camel1037	Apache	CAMEL	1037	0	0	0	0	0	2	2	12.770000	4	71	129	1.820000	17.750000
camel9230	Apache	CAMEL	9230	0	0	0	0	1	9	9	11.370000	6	98	171	1.740000	16.330000
camel9233	Apache	CAMEL	9233	0	0	0	0	1	1	1	10.770000	3	49	83	1.690000	16.330000
camel9238	Apache	CAMEL	9238	0	0	0	1	1	53	52	35.650000	33	135	568	4.210000	4.090000
camel9243	Apache	CAMEL	9243	0	0	0	0	0	35	35	15.400000	49	308	745	2.420000	6.290000
camel1053	Apache	CAMEL	1053	0	0	0	0	0	2	2	4.060000	2	10	15	1.500000	5.000000
camel1054	Apache	CAMEL	1054	0	0	0	0	0	0	0	7.180000	2	26	39	1.500000	13.000000
camel9247	Apache	CAMEL	9247	0	0	0	0	0	1	1	9.110000	4	18	35	1.940000	4.500000
camel9248	Apache	CAMEL	9248	0	0	0	0	0	17	17	9.450000	27	100	200	2.000000	3.700000
camel1057	Apache	CAMEL	1057	0	0	0	0	0	3	3	5.650000	13	118	177	1.500000	9.080000
camel1062	Apache	CAMEL	1062	0	0	0	0	1	1	1	7.630000	4	52	80	1.540000	13.000000
camel1063	Apache	CAMEL	1063	0	0	0	0	0	3	3	8.140000	3	14	26	1.860000	4.670000
camel9257	Apache	CAMEL	9257	0	0	0	0	0	12	12	7.590000	6	35	62	1.770000	5.830000
camel9259	Apache	CAMEL	9259	0	0	0	0	1	13	13	8.340000	18	107	196	1.830000	5.940000
camel1070	Apache	CAMEL	1070	0	0	0	0	2	3	3	10.830000	6	32	66	2.060000	5.330000
camel1074	Apache	CAMEL	1074	0	0	0	0	2	2	2	21.660000	2	21	59	2.810000	10.500000
camel9269	Apache	CAMEL	9269	0	0	0	0	1	1	1	10.580000	3	63	96	1.520000	21.000000
camel9270	Apache	CAMEL	9270	0	0	0	0	0	4	4	8.820000	4	51	84	1.650000	12.750000
camel1080	Apache	CAMEL	1080	0	0	0	1	1	9	7	14.240000	6	37	86	2.320000	6.170000
camel9277	Apache	CAMEL	9277	0	0	0	0	1	7	7	16.890000	9	156	340	2.180000	17.330000
camel1088	Apache	CAMEL	1088	0	0	0	0	0	0	0	9.260000	2	43	60	1.400000	21.500000
camel9281	Apache	CAMEL	9281	0	0	0	0	0	15	15	5.460000	43	357	539	1.510000	8.300000
camel1090	Apache	CAMEL	1090	0	0	0	0	1	4	4	13.020000	4	39	82	2.100000	9.750000
camel1091	Apache	CAMEL	1091	0	0	0	0	0	2	2	7.790000	2	15	26	1.730000	7.500000
camel1093	Apache	CAMEL	1093	0	0	0	0	0	6	6	10.620000	11	78	155	1.990000	7.090000
camel1095	Apache	CAMEL	1095	0	0	0	0	0	3	3	10.490000	4	67	111	1.660000	16.750000
camel9290	Apache	CAMEL	9290	0	0	0	0	1	0	0	6.530000	3	34	51	1.500000	11.330000
camel9294	Apache	CAMEL	9294	0	0	0	0	0	10	10	12.940000	11	116	240	2.070000	10.550000
camel1103	Apache	CAMEL	1103	0	0	0	0	0	13	13	22.010000	11	67	200	2.990000	6.090000
camel1107	Apache	CAMEL	1107	0	0	0	0	1	3	3	8.330000	5	39	69	1.770000	7.800000
camel1108	Apache	CAMEL	1108	0	0	0	0	1	19	19	28.170000	22	119	420	3.530000	5.410000
camel1111	Apache	CAMEL	1111	0	0	0	0	1	6	6	13.840000	9	200	352	1.760000	22.220000
camel1118	Apache	CAMEL	1118	0	0	0	0	0	0	0	7.470000	3	31	50	1.610000	10.330000
camel1119	Apache	CAMEL	1119	0	0	0	0	1	1	1	8.190000	5	76	115	1.510000	15.200000
camel9313	Apache	CAMEL	9313	0	0	0	0	2	11	11	11.000000	19	191	367	1.920000	10.050000
camel1122	Apache	CAMEL	1122	0	0	0	0	1	1	1	11.710000	3	56	95	1.700000	18.670000
camel9316	Apache	CAMEL	9316	0	0	0	0	1	5	5	14.480000	5	97	185	1.910000	19.400000
camel1125	Apache	CAMEL	1125	0	0	0	0	1	6	6	22.970000	9	52	160	3.080000	5.780000
camel9318	Apache	CAMEL	9318	0	0	0	1	2	68	40	64.030000	33	88	586	6.660000	2.670000
camel9319	Apache	CAMEL	9319	0	0	0	0	2	7	7	11.070000	6	74	137	1.850000	12.330000
camel9321	Apache	CAMEL	9321	0	0	0	1	0	26	15	25.540000	15	75	249	3.320000	5.000000
camel1131	Apache	CAMEL	1131	0	0	0	0	1	6	6	35.030000	5	27	111	4.110000	5.400000
camel1135	Apache	CAMEL	1135	0	0	0	1	1	10	7	14.060000	11	68	157	2.310000	6.180000
camel9331	Apache	CAMEL	9331	0	0	0	0	2	2	2	6.490000	3	50	66	1.320000	16.670000
camel1140	Apache	CAMEL	1140	0	0	0	0	1	2	2	7.600000	3	12	22	1.830000	4.000000
camel1144	Apache	CAMEL	1144	0	0	0	0	0	21	21	22.580000	24	87	271	3.110000	3.620000
camel1145	Apache	CAMEL	1145	0	0	0	0	1	3	3	2.700000	4	29	38	1.310000	7.250000
camel9340	Apache	CAMEL	9340	0	0	0	1	2	9	8	16.230000	9	99	231	2.330000	11.000000
camel1150	Apache	CAMEL	1150	0	0	0	0	1	5	5	7.520000	7	64	106	1.660000	9.140000
camel9366	Apache	CAMEL	9366	0	0	0	0	1	5	5	7.650000	6	44	76	1.730000	7.330000
camel9375	Apache	CAMEL	9375	0	0	0	0	1	1	1	11.320000	4	40	78	1.950000	10.000000
camel9377	Apache	CAMEL	9377	0	0	0	0	0	0	0	12.690000	1	12	24	2.000000	12.000000
camel1187	Apache	CAMEL	1187	0	0	0	0	0	0	0	6.600000	4	40	62	1.550000	10.000000
camel1188	Apache	CAMEL	1188	0	0	0	0	2	26	26	23.160000	48	127	406	3.200000	2.650000
camel9381	Apache	CAMEL	9381	0	0	0	0	0	0	0	4.960000	3	27	39	1.440000	9.000000
camel1190	Apache	CAMEL	1190	0	0	0	0	2	2	2	18.380000	4	33	86	2.610000	8.250000
camel1193	Apache	CAMEL	1193	0	0	0	0	0	5	5	12.280000	4	63	116	1.840000	15.750000
camel9386	Apache	CAMEL	9386	0	0	0	0	0	1	1	11.100000	3	19	39	2.050000	6.330000
camel1196	Apache	CAMEL	1196	0	0	0	0	1	3	3	2.230000	3	10	14	1.400000	3.330000
camel1199	Apache	CAMEL	1199	0	0	0	0	0	0	0	8.760000	1	12	20	1.670000	12.000000
camel1205	Apache	CAMEL	1205	0	0	0	0	1	5	5	14.010000	17	84	197	2.350000	4.940000
camel1207	Apache	CAMEL	1207	0	0	0	1	1	24	16	54.140000	13	30	175	5.830000	2.310000
camel9405	Apache	CAMEL	9405	0	0	0	0	0	1	1	8.360000	10	120	196	1.630000	12.000000
camel9406	Apache	CAMEL	9406	0	0	0	0	1	5	5	5.610000	7	37	60	1.620000	5.290000
camel1216	Apache	CAMEL	1216	0	0	0	0	1	2	2	8.140000	3	14	26	1.860000	4.670000
camel1217	Apache	CAMEL	1217	0	0	0	0	1	1	1	10.220000	3	54	86	1.590000	18.000000
camel8395	Apache	CAMEL	8395	0	0	0	0	0	1	1	11.120000	3	30	58	1.930000	10.000000
camel1221	Apache	CAMEL	1221	0	0	0	0	0	3	3	12.840000	6	132	222	1.680000	22.000000
camel9417	Apache	CAMEL	9417	0	0	0	0	0	6	6	18.990000	3	50	119	2.380000	16.670000
camel9424	Apache	CAMEL	9424	0	0	0	1	1	68	44	40.420000	34	188	858	4.560000	5.530000
camel9426	Apache	CAMEL	9426	0	0	0	0	1	6	6	15.140000	7	72	163	2.260000	10.290000
camel9431	Apache	CAMEL	9431	0	0	0	0	1	11	11	15.770000	11	154	338	2.190000	14.000000
camel9432	Apache	CAMEL	9432	0	0	0	0	0	7	7	9.840000	9	135	224	1.660000	15.000000
camel1247	Apache	CAMEL	1247	0	0	0	0	0	2	2	7.690000	2	7	13	1.860000	3.500000
camel1249	Apache	CAMEL	1249	0	0	0	0	2	9	9	11.870000	20	165	339	2.050000	8.250000
camel9442	Apache	CAMEL	9442	0	0	0	0	0	4	4	9.580000	8	124	201	1.620000	15.500000
camel9444	Apache	CAMEL	9444	0	1	0	0	0	8	6	13.540000	16	49	116	2.370000	3.060000
camel1261	Apache	CAMEL	1261	0	0	0	1	0	14	9	13.330000	15	109	241	2.210000	7.270000
camel1263	Apache	CAMEL	1263	0	0	0	1	1	32	32	13.950000	25	164	375	2.290000	6.560000
camel1265	Apache	CAMEL	1265	0	0	0	0	0	0	0	8.380000	1	6	11	1.830000	6.000000
camel1270	Apache	CAMEL	1270	0	0	0	0	1	1	1	6.150000	3	35	51	1.460000	11.670000
camel1271	Apache	CAMEL	1271	0	0	0	1	0	18	18	12.900000	26	126	284	2.250000	4.850000
camel1274	Apache	CAMEL	1274	0	0	0	0	2	1	1	14.550000	2	23	50	2.170000	11.500000
camel9468	Apache	CAMEL	9468	0	0	0	0	0	1	1	8.520000	3	29	50	1.720000	9.670000
camel1278	Apache	CAMEL	1278	0	0	0	0	1	2	2	14.210000	4	52	109	2.100000	13.000000
